name,info,occupation
Clint_Eastwood,"Gender:MaleDate of Birth:31 May  1930 - 17:35hBirth place:San Francisco, CaliforniaCountry:US, United StatesAge:89 years",r_composers
Kevin_Costner,"Gender:MaleDate of Birth:18 January  1955 - 21:40hBirth place:Lynwood, CaliforniaCountry:US, United StatesAge:65 years",r_composers
David_Bowie,"Gender:MaleDate of Birth:8 January  1947 - 09:00hBirth place:London, EnglandCountry:GB, United KingdomAge:† 69 years",r_composers
Jared_Leto,"Gender:MaleDate of Birth:26 December  1971 - 00:00hBirth place:Bossier City, LouisianaCountry:US, United StatesAge:48 years",r_composers
Antonio_Banderas,"Gender:MaleDate of Birth:10 August  1960 - 21:00hBirth place:MálagaCountry:ES, SpainAge:59 years",r_composers
Charlie_Chaplin,"Gender:MaleDate of Birth:16 April  1889 - 20:00hBirth place:London, EnglandCountry:GB, United KingdomAge:† 88 years",r_composers
Steve_Martin,"Gender:MaleDate of Birth:14 August  1945 - 05:54hBirth place:Waco, TexasCountry:US, United StatesAge:74 years",r_composers
Reese_Witherspoon,"Gender:FemaleDate of Birth:22 March  1976 - 14:00hBirth place:New Orleans, LouisianaCountry:US, United StatesAge:44 years",r_composers
Vanessa_Paradis,"Gender:FemaleDate of Birth:22 December  1972 - 05:10hBirth place:Saint-Maur-des-FossésCountry:FR, FranceAge:47 years",r_composers
Alejandro_Amenábar,"Gender:MaleDate of Birth:31 March  1972Birth place:SantiagoCountry:CL, ChileAge:48 years",r_composers
Madonna,"Gender:FemaleDate of Birth:16 August  1958 - 07:05hBirth place:Bay City, MichiganCountry:US, United StatesAge:61 years",r_composers
Jon_Bon_Jovi,"Gender:MaleDate of Birth:2 March  1962 - 20:45hBirth place:Rahway, New JerseyCountry:US, United StatesAge:58 years",r_composers
Tom_Tykwer,"Gender:MaleDate of Birth:23 May  1965Birth place:WuppertalCountry:DE, GermanyAge:54 years",r_composers
George_Harrison,"Gender:MaleDate of Birth:24 February  1943 - 23:42hBirth place:Liverpool, EnglandCountry:GB, United KingdomAge:† 58 years",r_composers
