name,occupation,count,birthtime,birthplace,location,point,chart
Jim_Courier,r_tennis-players,199,"['1970', 8, '17']","Sanford, Florida, United States","Sanford, Seminole County, Florida, United States of America","('28n8117', '81w268')",<flatlib.chart.Chart object at 0x624e981d0>
Suzanne_Desloges,r_tennis-players,200,"['1901', 12, '14', '23:50']","Neuilly-sur-Seine, France","Neuilly-sur-Seine, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92200, France","('48n8847', '2e2696')",<flatlib.chart.Chart object at 0x624e982b0>
Thomas_Enqvist,r_tennis-players,202,"['1974', 3, '13']","Stockholm, Sweden","Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 29, Sverige","('59n3251', '18e0711')",<flatlib.chart.Chart object at 0x624ebb978>
Guy_Forget,r_tennis-players,204,"['1965', 1, '4', '01:15']","Casablanca, Morocco","Casablanca ⵜⴰⴷⴷⴰⵔⵜ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء, préfecture d'arrondissements de Casablanca-Anfa عمالة مقاطعات الدار البيضاء أنفا, Pachalik de Casablanca, Préfecture de Casablanca عمالة الدار البيضاء, Casablanca-Settat ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ-ⵙⵟⵟⴰⵜ الدار البيضاء-سطات, 20 000, Maroc","('33n5951', '7w6188')",<flatlib.chart.Chart object at 0x624eb2048>
Pancho_Gonzales,r_tennis-players,205,"['1928', 5, '9', '04:45']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x624792898>
Magnus_Gustafsson,r_tennis-players,206,"['1967', 1, '3']","Lund, Sweden","Lund, Lunds kommun, Skåne län, Götaland, Sverige","('55n7029', '13e1929')",<flatlib.chart.Chart object at 0x624792668>
Darlene_R._Hard,r_tennis-players,207,"['1936', 1, '6', '23:32']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x624e54a58>
Doris_Hart,r_tennis-players,208,"['1925', 6, '20', '07:00']","St. Louis, Missouri, United States","City of Saint Louis, Missouri, United States of America","('38n653', '90w2411')",<flatlib.chart.Chart object at 0x624dc8908>
Patty_Heard,r_tennis-players,209,"['1933', 12, '24', '02:15']","Fort Worth, Texas, United States","Fort Worth, Tarrant County, Texas, United States of America","('32n7532', '97w3327')",<flatlib.chart.Chart object at 0x624dc86a0>
Tim_Henman,r_tennis-players,210,"['1974', 9, '6']","Oxford, England, United Kingdom","Oxford, Oxfordshire, South East, England, United Kingdom","('51n752', '1w2578')",<flatlib.chart.Chart object at 0x624d969b0>
