name,occupation,count,birthtime,birthplace,location,point,chart
Gianandrea_Gavazzeni,r_composers,2074,"['1909', 7, '25', '14:40']","Bergamo, Italy","Bergamo, Lombardia, Italia","('45n7567', '9e7542')",<flatlib.chart.Chart object at 0x624cccac8>
Ron_Geesin,r_composers,2075,"['1943', 12, '17', '06:00']","Irvine, Scotland, United Kingdom","Irvine, North Ayrshire, Scotland, KA12 0AX, United Kingdom","('55n6143', '4w6656')",<flatlib.chart.Chart object at 0x624cdf390>
Alexandre_Georges,r_composers,2076,"['1850', 2, '25', '07:00']","Arras, France","Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62000, France","('50n291', '2e7772')",<flatlib.chart.Chart object at 0x624cdfbe0>
Ira_Gershwin,r_composers,2077,"['1896', 12, '6']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624cd2d30>
Eugene_Gigout,r_composers,2078,"['1844', 3, '23', '01:00']","Nancy, France","Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54100, France","('48n6937', '6e1834')",<flatlib.chart.Chart object at 0x624cd22e8>
Alexandre_Adolphe_Goria,r_composers,2079,"['1823', 1, '21', '11:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x624cdfb38>
Paul_Graener,r_composers,2080,"['1872', 1, '11', '00:30']","Berlin, Germany","Berlin, Deutschland","('52n517', '13e3889')",<flatlib.chart.Chart object at 0x624cd0358>
Edvard_Grieg,r_composers,2082,"['1843', 6, '15']","Bergen, Norway","Bergen, Vestland, Norge","('60n3943', '5e3259')",<flatlib.chart.Chart object at 0x624ceb320>
Pietro_Grossi,r_composers,2083,"['1917', 4, '15', '00:35']","Venice, Italy","Venezia, Veneto, Italia","('45n4372', '12e3346')",<flatlib.chart.Chart object at 0x624cebc50>
Don_Harron,r_composers,2085,"['1924', 9, '19', '17:00']","Toronto, Ontario, Canada","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","('43n6535', '79w3839')",<flatlib.chart.Chart object at 0x624cd0c88>
Hamish_Henderson,r_composers,2086,"['1919', 11, '11', '07:00']","Blairgowrie, Scotland, United Kingdom","Blairgowrie, Blairgowrie and Rattray, Perth and Kinross, Scotland, PH10 6DQ, United Kingdom","('56n5904', '3w3409')",<flatlib.chart.Chart object at 0x624cdaac8>
Joseph_Henderson,r_composers,2087,"['1920', 5, '2', '14:35']","Glasgow, Scotland, United Kingdom","Glasgow, Glasgow City, Scotland, G2 9SA, United Kingdom","('55n861', '4w2489')",<flatlib.chart.Chart object at 0x624cd5400>
Gerard_Hengeveld,r_composers,2088,"['1910', 12, '7', '19:30']","Kampen, Netherlands","Kampen, Overijssel, Nederland","('52n5763', '5e8682')",<flatlib.chart.Chart object at 0x624cd5b38>
Josef_Holbrooke,r_composers,2089,"['1878', 7, '5', '08:40']","Croydon, England, United Kingdom","Croydon, London, Greater London, England, CR0 1SZ, United Kingdom","('51n3713', '0w102')",<flatlib.chart.Chart object at 0x624cea3c8>
Georges_Adolphe_Hue,r_composers,2090,"['1858', 5, '6', '14:00']","Versailles, France","Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France","('48n8035', '2e1267')",<flatlib.chart.Chart object at 0x624ceab38>
Armin_Jansen,r_composers,2091,"['1922', 5, '12', '23:45']","Hanover, Germany","Hannover, Region Hannover, Niedersachsen, Deutschland","('52n3745', '9e7386')",<flatlib.chart.Chart object at 0x624cda550>
Pierre_Jansen,r_composers,2092,"['1930', 2, '28', '17:15']","Roubaix, France","Roubaix, Lille, Nord, Hauts-de-France, France métropolitaine, 59100, France","('50n6916', '3e1742')",<flatlib.chart.Chart object at 0x624ceeac8>
Tom_Jobim,r_composers,2093,"['1927', 1, '25', '23:15']","Capivari, Brazil","Capivari, Região Imediata de Piracicaba, Região Intermediária de Campinas, São Paulo, Região Sudeste, 13360-000, Brasil","('22s9951', '47w5072')",<flatlib.chart.Chart object at 0x624cde400>
Mark_Petrie,r_composers,2094,"['1979', 5, '20']","Auckland, Auckland, New Zealand","Auckland, 1010, New Zealand","('36s8521', '174e7632')",<flatlib.chart.Chart object at 0x624cde320>
Scott_Joplin,r_composers,2095,"['1868', 11, '24']","Texarkana, Texas, United States","Texarkana, Bowie County, Texas, United States of America","('33n446', '94w0763')",<flatlib.chart.Chart object at 0x6270e32e8>
Frederick_Koch,r_composers,2096,"['1923', 4, '4', '04:30']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x6270e3be0>
Paul_Lacombe,r_composers,2099,"['1837', 7, '11', '12:00']","Carcassonne, France","Carcassonne, Aude, Occitanie, France métropolitaine, 11000, France","('43n213', '2e3491')",<flatlib.chart.Chart object at 0x6270e3b70>
Paul_Lacome_d'Estalenx,r_composers,2100,"['1838', 3, '3', '23:00']","Le Houga, France","Le Houga, Condom, Gers, Occitanie, France métropolitaine, 32460, France","('43n7745', '0w1795')",<flatlib.chart.Chart object at 0x6270e9b38>
