name,occupation,count,birthtime,birthplace,location,point,chart
Hellmut_Bredereck,r_chemists,78,"['1904', 1, '29', '10:00']","Frankfurt, Germany","Frankfurt am Main, Hessen, Deutschland","('50n1106', '8e6821')",<flatlib.chart.Chart object at 0x6245cd080>
Robert_N._Burt,r_chemists,79,"['1937', 1, '24']","Lakewood, Ohio, United States","Lakewood, Cuyahoga County, Ohio, 44107, United States of America","('41n482', '81w7982')",<flatlib.chart.Chart object at 0x6245ca710>
Adolf_Butenandt,r_chemists,80,"['1903', 1, '24', '22:00']","Bremerhaven, Germany","Bremerhaven, Bremen, Deutschland","('53n5522', '8e5866')",<flatlib.chart.Chart object at 0x6245caef0>
Alesandro_Di_Cagliostro,r_chemists,81,"['1743', 1, '2', '11:08']","Palermo, Italy","Palermo, Sicilia, Italia","('38n1112', '13e3524')",<flatlib.chart.Chart object at 0x6245cd940>
Vincent_A._Calarco,r_chemists,82,"['1942', 1, '29']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x6242aef98>
Robert_Elwell_Connick,r_chemists,85,"['1917', 1, '29', '10:30']","Eureka, California, United States","Eureka, Humboldt County, California, United States of America","('40n8021', '124w1637')",<flatlib.chart.Chart object at 0x624295860>
William_K._Coors,r_chemists,86,"['1916', 1, '11']","Denver, Colorado, United States","Denver, Denver County, Colorado, United States of America","('39n7392', '104w9849')",<flatlib.chart.Chart object at 0x624295ef0>
Tom_Cottrell,r_chemists,87,"['1923', 1, '8', '05:30']","Edinburgh, Scotland, United Kingdom","Edinburgh, City of Edinburgh, Scotland, EH1 3EG, United Kingdom","('55n9533', '3w1884')",<flatlib.chart.Chart object at 0x6242bf8d0>
Stanley_Jerome_Cristol,r_chemists,88,"['1916', 1, '14', '11:30']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x6242bf0f0>
William_Garfield_Dauben,r_chemists,89,"['1919', 1, '6', '23:10']","Columbus, Ohio, United States","Columbus, Franklin County, Ohio, United States of America","('39n9623', '83w0007')",<flatlib.chart.Chart object at 0x62429f8d0>
George_A._Davidson,r_chemists,90,"['1938', 1, '28']","Pittsburgh, Pennsylvania, United States","Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America","('40n4417', '79w9901')",<flatlib.chart.Chart object at 0x62429f0f0>
James_Norman_Davidson,r_chemists,91,"['1911', 1, '5', '08:25']","Falkirk, Scotland, United Kingdom","Falkirk, Scotland, United Kingdom","('56n0021', '3w7496')",<flatlib.chart.Chart object at 0x6242917f0>
Jerry_E._Dempsey,r_chemists,92,"['1932', 1, '1']","Landrum, South Carolina, United States","Landrum, Spartanburg County, South Carolina, 29356, United States of America","('35n1751', '82w1892')",<flatlib.chart.Chart object at 0x624291f60>
Adolf_Hugo_Dietzel,r_chemists,93,"['1902', 1, '3', '06:00']","Pforzheim, Germany","Pforzheim, Baden-Württemberg, 75175, Deutschland","('48n8909', '8e703')",<flatlib.chart.Chart object at 0x624291fd0>
Linn_Draper,r_chemists,95,"['1942', 1, '6']","Houston, Texas, United States","Houston, Harris County, Texas, 77002-5902, United States of America","('29n7589', '95w3677')",<flatlib.chart.Chart object at 0x624286f98>
Ernst_Otto_Fischer,r_chemists,97,"['1918', 1, '10', '01:30']","Oberstdorf, Germany","Oberstdorf, Landkreis Oberallgäu, Bayern, Deutschland","('47n4118', '10e2781')",<flatlib.chart.Chart object at 0x62428d7f0>
Wilhelm_Franke,r_chemists,99,"['1903', 1, '28', '01:15']","Munich, Germany","München, Bayern, Deutschland","('48n1371', '11e5754')",<flatlib.chart.Chart object at 0x62428d898>
Edmond_Fremy,r_chemists,100,"['1814', 1, '22', '12:00']","Versailles, France","Versailles, Yvelines, Île-de-France, France métropolitaine, 78000, France","('48n8035', '2e1267')",<flatlib.chart.Chart object at 0x62428def0>
