name,occupation,count,birthtime,birthplace,location,point,chart
Enzo_Siciliano,r_journalists-publicists,541,"['1934', 5, '27', '23:05']","Rome, Italy","Roma, Roma Capitale, Italia","('41n8933', '12e4829')",<flatlib.chart.Chart object at 0x624829080>
Charles_Silberman,r_journalists-publicists,542,"['1925', 1, '31', '22:45']","Polk IA, Iowa, United States","Polk County, Iowa, United States of America","('41n6766', '93w5921')",<flatlib.chart.Chart object at 0x624823748>
G._R._Simms,r_journalists-publicists,543,"['1847', 9, '2', '18:00']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x624823ef0>
Renato_Simoni,r_journalists-publicists,544,"['1875', 9, '5', '13:00']","Verona, Italy","Verona, Veneto, Italia","('45n4385', '10e9924')",<flatlib.chart.Chart object at 0x625090c50>
Hedrick_Smith,r_journalists-publicists,545,"['1933', 7, '9', '03:00']","Kilmacolm, Scotland, United Kingdom","Kilmacolm, Inverclyde, Scotland, PA13 4AW, United Kingdom","('55n8939', '4w6273')",<flatlib.chart.Chart object at 0x625686940>
Tony_Snow,r_journalists-publicists,546,"['1955', 6, '1', '18:10']","Berea, Kentucky, United States","Berea, Madison County, Kentucky, United States of America","('37n5687', '84w2963')",<flatlib.chart.Chart object at 0x6247d6240>
David_St._Clair,r_journalists-publicists,547,"['1932', 10, '2', '03:30']","Newton Falls, Ohio, United States","Newton Falls, Trumbull County, Ohio, United States of America","('41n1884', '80w9781')",<flatlib.chart.Chart object at 0x62481ed30>
Adela_Rogers_St._Johns,r_journalists-publicists,548,"['1894', 5, '20']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x6241f9518>
John_Stapleton,r_journalists-publicists,549,"['1946', 2, '24', '23:00']","Oldham, England, United Kingdom","Oldham, Greater Manchester, North West England, England, United Kingdom","('53n5416', '2w1148')",<flatlib.chart.Chart object at 0x6241f9c50>
Domenico_Starnone,r_journalists-publicists,550,"['1943', 2, '15', '05:00']","Saviano, Italy","Saviano, Napoli, Campania, 80039, Italia","('40n9056', '14e505')",<flatlib.chart.Chart object at 0x6241f9d30>
Roger_Stephane,r_journalists-publicists,551,"['1919', 8, '19', '19:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x624828c50>
John_Stossel,r_journalists-publicists,552,"['1947', 3, '6', '08:43']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x624816550>
Willard_Straight,r_journalists-publicists,553,"['1880', 1, '31', '13:40']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624816c50>
Mary_Strassmeyer,r_journalists-publicists,554,"['1929', 8, '5', '12:50']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x624475550>
Streeter_Stuart,r_journalists-publicists,555,"['1908', 6, '3', '11:45']","Oklahoma City, Oklahoma, United States","Oklahoma City, Oklahoma County, Oklahoma, United States of America","('35n473', '97w5171')",<flatlib.chart.Chart object at 0x624475518>
Jug_Suraiya,r_journalists-publicists,556,"['1946', 11, '4', '06:00']","Puri, India","Puri, Puri (M), Puri, Odisha, 752001, India","('19n8076', '85e8253')",<flatlib.chart.Chart object at 0x6244775c0>
Frédéric_Taddeï,r_journalists-publicists,557,"['1961', 1, '5', '21:05']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x624477cc0>
Luciano_Teodori,r_journalists-publicists,558,"['1950', 9, '5', '10:55']","Tivoli, Italy","Tivoli, Roma Capitale, Italia","('41n9609', '12e7989')",<flatlib.chart.Chart object at 0x624477da0>
Roger_Therond,r_journalists-publicists,559,"['1924', 10, '24', '18:30']","Ste, France","Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, France","('45n4401', '4e3873')",<flatlib.chart.Chart object at 0x624461c50>
Helen_Thomas,r_journalists-publicists,560,"['1920', 8, '4']","Winchester, Kentucky, United States","Winchester, Clark County, Kentucky, 40391-1876, United States of America","('37n9901', '84w1797')",<flatlib.chart.Chart object at 0x6247fe550>
Lowell_Thomas,r_journalists-publicists,561,"['1892', 4, '6', '19:55']","Woodington OH, Ohio, United States","Woodington, Darke County, Ohio, United States of America","('40n1784', '84w6777')",<flatlib.chart.Chart object at 0x6247fedd8>
Linda_Lee_Tracy,r_journalists-publicists,562,"['1957', 5, '14', '02:00']","Ottawa, Ontario, Canada","Ottawa, Eastern Ontario, Ontario, K1P 1J1, Canada","('45n4211', '75w6903')",<flatlib.chart.Chart object at 0x6247fec88>
Patrice_Van_Eersel,r_journalists-publicists,563,"['1949', 1, '30', '18:55']","Sf, Morocco","SF 6, Jdiriya ⵊⴷⵉⵢⵔⵉⵢⴰ اجديرية, caïdat de Jdiriya قيادة اجديرية, cercle de Es-Semara دائرة السمارة, Province d'Es-Semara إقليم السمارة, Maroc","('26n9691', '9w2449')",<flatlib.chart.Chart object at 0x6247dcc88>
Oliver_Van_Petten,r_journalists-publicists,564,"['1922', 2, '4', '22:00']","Prestonsburg, Kentucky, United States","Prestonsburg, Floyd County, Kentucky, United States of America","('37n6657', '82w7715')",<flatlib.chart.Chart object at 0x624b10710>
