name,occupation,count,birthtime,birthplace,location,point,chart
Charles_de_Lambert,r_pilots-aviators,115,"['1865', 12, '30', '03:30']","Funchal, Portugal","Funchal, Madeira, 9000-072, Portugal","('32n6496', '16w9087')",<flatlib.chart.Chart object at 0x624a689b0>
Evert_Van_Dijk,r_pilots-aviators,116,"['1893', 5, '23', '18:40']","Delft, Netherlands","Delft, Zuid-Holland, Nederland","('52n0114', '4e3584')",<flatlib.chart.Chart object at 0x624a68ef0>
Thomas_F._Dixon,r_pilots-aviators,117,"['1916', 3, '15', '15:30']","Nashville, Tennessee, United States","Nashville-Davidson, Davidson County, Tennessee, United States of America","('36n1622', '86w7744')",<flatlib.chart.Chart object at 0x6244433c8>
William_K._Douglas,r_pilots-aviators,118,"['1922', 9, '5', '02:00']","Estancia, New Mexico, United States","Estancia, Torrance County, New Mexico, United States of America","('34n7584', '106w0559')",<flatlib.chart.Chart object at 0x624443128>
Pierre_Fleurquin,r_pilots-aviators,120,"['1905', 2, '21', '16:30']","Lille, France","Lille, Nord, Hauts-de-France, France métropolitaine, France","('50n6366', '3e0635')",<flatlib.chart.Chart object at 0x624396128>
René_Henri_Fonteilles,r_pilots-aviators,122,"['1915', 4, '12', '05:00']","Marquise, Pas-de-Calais, France","Marquise, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62250, France","('50n8126', '1e6996')",<flatlib.chart.Chart object at 0x624683e80>
Robert_Rowe_Gilruth,r_pilots-aviators,123,"['1913', 10, '8', '14:00']","Nashwauk, Minnesota, United States","Nashwauk, Itasca County, Minnesota, United States of America","('47n3802', '93w1683')",<flatlib.chart.Chart object at 0x62423c320>
Arthur_Godfrey,r_pilots-aviators,124,"['1903', 8, '31', '08:00']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x62423c898>
Jacques_Guignard,r_pilots-aviators,125,"['1920', 6, '18', '15:00']","Orlans, France","Les Orlans, Grand'Rue, Parc d'Activités des Gares, Les Chavannes, Saint-Marcel, Chalon-sur-Saône, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71380, France","('46n7761', '4e8866')",<flatlib.chart.Chart object at 0x62423c748>
David_C._Hilmers,r_pilots-aviators,126,"['1950', 1, '28']","Clinton, Iowa, United States","Clinton County, Iowa, United States of America","('41n9055', '90w56')",<flatlib.chart.Chart object at 0x6247110b8>
Richard_Elmer_Horner,r_pilots-aviators,127,"['1917', 10, '24', '04:00']","Wrenshall, Minnesota, United States","Wrenshall, Carlton County, Minnesota, United States of America","('46n6169', '92w3824')",<flatlib.chart.Chart object at 0x6248b2710>
Hermann_Kohl,r_pilots-aviators,129,"['1888', 4, '15', '23:30']","Neu-Ulm, Germany","Neu-Ulm, Landkreis Neu-Ulm, Bayern, Deutschland","('48n3955', '10e0059')",<flatlib.chart.Chart object at 0x624711ba8>
Pierre_Lard,r_pilots-aviators,130,"['1924', 6, '7', '01:00']","Bordeaux, France","Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France","('44n8412', '0w58')",<flatlib.chart.Chart object at 0x6242d3f98>
Henri_'Charles'_Lauzin,r_pilots-aviators,131,"['1903', 12, '28', '06:00']","Bayonne, France","Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64100, France","('43n4933', '1w4751')",<flatlib.chart.Chart object at 0x6242d3550>
Charles_Lindbergh_III,r_pilots-aviators,132,"['1930', 6, '22', '13:10']","Englewood, New Jersey, United States","Englewood, Bergen County, New Jersey, 07361, United States of America","('40n8929', '73w9726')",<flatlib.chart.Chart object at 0x624703080>
Jean_Maridor,r_pilots-aviators,133,"['1920', 11, '24', '22:30']","Le Havre, France","Le Havre, Seine-Maritime, Normandie, France métropolitaine, France","('49n4939', '0e108')",<flatlib.chart.Chart object at 0x6243f5ef0>
Christian_Marty,r_pilots-aviators,134,"['1945', 11, '12', '18:45']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6243f5cc0>
William_C._McCool,r_pilots-aviators,135,"['1961', 9, '23']","San Diego, California, United States","San Diego, San Diego County, California, United States of America","('32n7174', '117w1628')",<flatlib.chart.Chart object at 0x624cc2080>
Jean_Mermoz,r_pilots-aviators,136,"['1901', 12, '9', '02:00']","Aubenton, France","Aubenton, Vervins, Aisne, Hauts-de-France, France métropolitaine, 02500, France","('49n8367', '4e2041')",<flatlib.chart.Chart object at 0x62330ad68>
Robert_Morane,r_pilots-aviators,138,"['1886', 3, '10', '18:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x626d18dd8>
Morlaix,r_pilots-aviators,139,"['1915', 3, '21', '14:00']","Nantes, France","Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, France","('47n2186', '1w5541')",<flatlib.chart.Chart object at 0x626d18f98>
Pinky_Nelson,r_pilots-aviators,141,"['1950', 7, '13']","Charles City, Iowa, United States","Charles City, Floyd County, Iowa, 50616, United States of America","('43n0664', '92w6724')",<flatlib.chart.Chart object at 0x625cfada0>
Ilan_Ramon,r_pilots-aviators,145,"['1954', 6, '20']","Tel Aviv-Yafo, Israel","תל אביב-יפו, מחוז תל אביב, ישראל","('32n0805', '34e7805')",<flatlib.chart.Chart object at 0x625cfae10>
Marcel_Reine,r_pilots-aviators,146,"['1901', 12, '1', '11:00']","Aubervilliers, France","Aubervilliers, Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93300, France","('48n9146', '2e3822')",<flatlib.chart.Chart object at 0x6280b0898>
Alan_Shepard,r_pilots-aviators,149,"['1923', 11, '18']","Derry, New Hampshire, United States","Derry, Rockingham County, New Hampshire, 03038, United States of America","('42n8809', '71w3264')",<flatlib.chart.Chart object at 0x62424d7b8>
Michael_John_Smith,r_pilots-aviators,150,"['1945', 4, '30', '13:23']","Morehead City, North Carolina, United States","Morehead City, Carteret County, North Carolina, United States of America","('34n7229', '76w726')",<flatlib.chart.Chart object at 0x624645b00>
Paul_Stehlin,r_pilots-aviators,151,"['1907', 8, '11', '16:00']","Hochfelden, Bas-Rhin, France","Hochfelden, Saverne, Bas-Rhin, Grand Est, France métropolitaine, 67270, France","('48n7555', '7e5622')",<flatlib.chart.Chart object at 0x624645898>
Milton_O._Thompson,r_pilots-aviators,153,"['1926', 5, '4']","Crookston, Minnesota, United States","Crookston, Polk County, Minnesota, 56716, United States of America","('47n774', '96w6081')",<flatlib.chart.Chart object at 0x626d921d0>
Jean_Louis_Tulasne,r_pilots-aviators,154,"['1912', 11, '27', '11:00']","Nancy, France","Nancy, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54100, France","('48n6937', '6e1834')",<flatlib.chart.Chart object at 0x626d922b0>
Captain_Charles_Ulm,r_pilots-aviators,156,"['1897', 10, '18', '18:20']","Melbourne, Victoria, Australia","City of Melbourne, Victoria, Australia","('37s8142', '144e9632')",<flatlib.chart.Chart object at 0x62799d3c8>
Jules_Vedrines,r_pilots-aviators,157,"['1881', 12, '29', '10:00']","Saint-Denis, France","Saint-Denis, Seine-Saint-Denis, Île-de-France, France métropolitaine, 93200, France","('48n9358', '2e358')",<flatlib.chart.Chart object at 0x62799de10>
Bruno_Werntgen,r_pilots-aviators,158,"['1893', 3, '23', '17:00']","Duisburg, Germany","Duisburg, Nordrhein-Westfalen, 47049, Deutschland","('51n435', '6e7596')",<flatlib.chart.Chart object at 0x62799de48>
George_Hubert_Wilkins,r_pilots-aviators,159,"['1888', 10, '31', '11:00']","Mount Bryan East, South Australia, Australia","Mount Bryan East, The Regional Council of Goyder, South Australia, 5419, Australia","('33s4374', '139e0339')",<flatlib.chart.Chart object at 0x6247e2cf8>
Thomas_H._Block,r_pilots-aviators,164,"['1945', 2, '11']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x6247e2080>
Otto_Zemek,r_pilots-aviators,165,"['1941', 11, '3']","Pardubice, Czech Republic","Pardubice, okres Pardubice, Pardubický kraj, Severovýchod, Česká republika","('50n0386', '15e7791')",<flatlib.chart.Chart object at 0x6248e5940>
