name,occupation,count,birthtime,birthplace,location,point,chart
Mikael_Marcimain,r_script-writers,3653,"['1970', 3, '17']","Stockholm, Sweden","Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 29, Sverige","('59n3251', '18e0711')",<flatlib.chart.Chart object at 0x626db5da0>
Karel_Krpata,r_script-writers,3654,"['1900', 10, '18']","Pardubice, Czech Republic","Pardubice, okres Pardubice, Pardubický kraj, Severovýchod, Česká republika","('50n0386', '15e7791')",<flatlib.chart.Chart object at 0x626dbc5f8>
Josef_Kadlec,r_script-writers,3655,"['1919', 10, '21']","Pilsen, Czech Republic","Plzeň, okres Plzeň-město, Plzeňský kraj, Jihozápad, Česká republika","('49n7477', '13e3775')",<flatlib.chart.Chart object at 0x626dbce80>
Aleksandr_Ostrovskiy,r_script-writers,3657,"['1823', 4, '12']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x626dbcdd8>
Ivan_Gariš,r_script-writers,3658,"['1923', 5, '7']","Jihlava, Czech Republic","Jihlava, okres Jihlava, Kraj Vysočina, Jihovýchod, Česká republika","('49n3961', '15e5903')",<flatlib.chart.Chart object at 0x626dc1eb8>
Caroline_Huppert,r_script-writers,3662,"['1950', 10, '28']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x626dc1da0>
Travis_Fine,r_script-writers,3663,"['1968', 6, '26']","Atlanta, Georgia, United States","Atlanta, Fulton County, Georgia, United States of America","('33n7491', '84w3902')",<flatlib.chart.Chart object at 0x626dc6dd8>
Malcolm_Marmorstein,r_script-writers,3664,"['1929', 1, '1']","Jersey City, New Jersey, United States","Jersey City, Hudson County, New Jersey, United States of America","('40n7282', '74w0776')",<flatlib.chart.Chart object at 0x626dca5f8>
František_Marvan,r_script-writers,3667,"['1922', 9, '12']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626dcad68>
Jiří_Toman,r_script-writers,3668,"['1924', 3, '22']","Pardubice, Czech Republic","Pardubice, okres Pardubice, Pardubický kraj, Severovýchod, Česká republika","('50n0386', '15e7791')",<flatlib.chart.Chart object at 0x626dce5f8>
Oliver_Stritzel,r_script-writers,3669,"['1957', 3, '9']","Berlin, Germany","Berlin, Deutschland","('52n517', '13e3889')",<flatlib.chart.Chart object at 0x626dce588>
