name,occupation,count,birthtime,birthplace,location,point,chart
Keika_Matsuoka,r_dancers,488,"['1992', 9, '18']","Kobe, Japan","神戸市, 兵庫県, 日本 (Japan)","('34n6932', '135e1944')",<flatlib.chart.Chart object at 0x6242eb320>
Jacob_Artist,r_dancers,490,"['1992', 10, '17']","Williamsville, New York, United States","Williamsville, Amherst Town, Erie County, New York, United States of America","('42n9638', '78w7377')",<flatlib.chart.Chart object at 0x6242ebb38>
Jeon_HoJoon,r_dancers,491,"['1992', 10, '31']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x624e94278>
Bang_Il_Ryun,r_dancers,492,"['1992', 12, '26']","Zhejiang Jiaxing, China","海宁卫生学校, 文苑路, 海宁市, 嘉兴市, 浙江省, 314400, China 中国","('30n5096', '120e6825')",<flatlib.chart.Chart object at 0x624e94ba8>
Sharpay_Evans,r_dancers,493,"['1993', 1, '1']","Jackson, Iowa, United States","Jackson County, Iowa, United States of America","('42n142', '90w548')",<flatlib.chart.Chart object at 0x624ea4390>
Pyo_Jihoon,r_dancers,495,"['1993', 2, '2']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624ea4b00>
Shane_Harper,r_dancers,496,"['1993', 2, '14']","San Diego, California, United States","San Diego, San Diego County, California, United States of America","('32n7174', '117w1628')",<flatlib.chart.Chart object at 0x624ea5320>
Ryu_Hwayoung,r_dancers,497,"['1993', 4, '22']","Gwangju, South Korea","광주, 대한민국","('35n1596', '126e8515')",<flatlib.chart.Chart object at 0x624ea5ba8>
Thomas_Carter,r_dancers,498,"['1993', 5, '4']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x624ec2358>
Aron_Kwak,r_dancers,499,"['1993', 5, '21']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x624ec2ba8>
Park_Ji-yeon,r_dancers,500,"['1993', 6, '7']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624ec2b00>
Lee_Taemin,r_dancers,501,"['1993', 7, '18']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624ebeba8>
Park_Sunyoung,r_dancers,502,"['1993', 8, '12']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624ebea90>
Lee_HongBin,r_dancers,503,"['1993', 9, '29']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624e87ba8>
Kim_Jong_In,r_dancers,504,"['1994', 1, '14']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624e87a90>
Gong_Minji,r_dancers,505,"['1994', 1, '18']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x624e90ba8>
Jung_Ho_Seok,r_dancers,506,"['1994', 2, '18']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x625366320>
Sulli_Choi,r_dancers,507,"['1994', 3, '29']","Yangsan, South Korea","양산시, 경상남도, 대한민국","('35n335', '129e0371')",<flatlib.chart.Chart object at 0x6253662e8>
Jacque_Rae_Pyles,r_dancers,508,"['1994', 4, '6']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x6253574a8>
Oh_Se-hun,r_dancers,509,"['1994', 4, '12']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x625357c50>
Kim_Hyun_Il,r_dancers,510,"['1994', 4, '19']","Pohang, South Korea","포항시, 경상북도, 대한민국","('36n0189', '129e3429')",<flatlib.chart.Chart object at 0x62535f978>
Caitlyn_Taylor_Love,r_dancers,511,"['1994', 6, '16']","Corpus Christi, Texas, United States","Corpus Christi, Nueces County, Texas, United States of America","('27n7477', '97w4014')",<flatlib.chart.Chart object at 0x62535f780>
Bae_Su_Ji,r_dancers,512,"['1994', 10, '10']","Gwangju, South Korea","광주, 대한민국","('35n1596', '126e8515')",<flatlib.chart.Chart object at 0x625336320>
Krystal_Jung,r_dancers,513,"['1994', 10, '24']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6253362e8>
Yoo_Changhyun,r_dancers,515,"['1995', 2, '27']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x6253414a8>
Ryutaro_Morimoto,r_dancers,516,"['1995', 4, '6']","Kanagawa Prefecture, Japan","神奈川県, 日本 (Japan)","('35n4343', '139e3748')",<flatlib.chart.Chart object at 0x625341be0>
Barbora_Kubešová,r_dancers,517,"['1995', 5, '4']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x625341b38>
Han_SangHyuk,r_dancers,518,"['1995', 7, '5']","Seoul, South Korea","서울, 대한민국","('37n5667', '126e9783')",<flatlib.chart.Chart object at 0x6253330f0>
Park_Ji_Min,r_dancers,519,"['1995', 10, '13']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x625064320>
Choi_Min_Ki,r_dancers,520,"['1995', 11, '3']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x625064be0>
Choi_Jonghyun,r_dancers,521,"['1995', 11, '16']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x625050f60>
