name,occupation,count,birthtime,birthplace,location,point,chart
Jeff_Grayer,r_basketball-players,269,"['1965', 12, '17']","Flint, Michigan, United States","Flint, Genesee County, Michigan, United States of America","('43n0162', '83w69')",<flatlib.chart.Chart object at 0x624e4f588>
Richie_Guerin,r_basketball-players,273,"['1932', 5, '29']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624e4f668>
Tom_Gugliotta,r_basketball-players,274,"['1969', 12, '19']","Huntington Station, New York, United States","Huntington Station, Suffolk County, New York, United States of America","('40n8477', '73w4039')",<flatlib.chart.Chart object at 0x624473390>
Cliff_Hagan,r_basketball-players,275,"['1931', 12, '9']","Owensboro, Kentucky, United States","Owensboro, Daviess County, Kentucky, United States of America","('37n7742', '87w1133')",<flatlib.chart.Chart object at 0x624473e48>
Darvin_Ham,r_basketball-players,276,"['1973', 7, '23']","Saginaw, Michigan, United States","Saginaw, Saginaw County, Michigan, 48607, United States of America","('43n42', '83w949')",<flatlib.chart.Chart object at 0x624dceb70>
Steve_Hamer,r_basketball-players,277,"['1973', 11, '13']","Memphis, Tennessee, United States","Memphis, Shelby County, Tennessee, United States of America","('35n149', '90w0516')",<flatlib.chart.Chart object at 0x624dce7b8>
Tom_Hammonds,r_basketball-players,278,"['1967', 3, '27', '12:01']","Fort Walton Beach, Florida, United States","Fort Walton Beach, Okaloosa County, Florida, 32548, United States of America","('30n4058', '86w6188')",<flatlib.chart.Chart object at 0x624dc8c88>
Darrin_Hancock,r_basketball-players,279,"['1971', 11, '3']","Birmingham, Alabama, United States","Birmingham, Jefferson County, Alabama, United States of America","('33n5207', '86w8024')",<flatlib.chart.Chart object at 0x624d96940>
Bill_Hanzlik,r_basketball-players,280,"['1957', 12, '6']","Middletown, Ohio, United States","Middletown, Butler County, Ohio, United States of America","('39n5151', '84w3983')",<flatlib.chart.Chart object at 0x624d965c0>
Penny_Hardaway,r_basketball-players,281,"['1971', 7, '18']","Memphis, Tennessee, United States","Memphis, Shelby County, Tennessee, United States of America","('35n149', '90w0516')",<flatlib.chart.Chart object at 0x624d90710>
